	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	tags	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	thumbnail_maxres	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount	search_Term	Comments_Downloaded	Comments_Downloaded_Stopped_At
206	206	206	206	206	248	342	UCknLrEdhRCp1aegoMqRaCZg	DW News	JoIG08fDV5k	2020-10-14T09:13:14Z	2020-10-14 09:13:14	Climate change in Russia: Can Siberia's permafrost be saved? | Focus on Europe	In parts of Siberia, the permafrost is thawing. That endangers not only roads and buildings but also underground cold-storage facilities. Cracks are appearing in more and more of them. Subscribe: https://www.youtube.com/user/deutschewelleenglish?sub_confirmation=1 For more news go to: http://www.dw.com/en/ Follow DW on social media: ►Facebook: https://www.facebook.com/deutschewellenews/ ►Twitter: https://twitter.com/dwnews ►Instagram: https://www.instagram.com/dwnews Für Videos in deutscher Sprache besuchen Sie: https://www.youtube.com/channel/deutschewelle	DW News,Russia,Siberia,permafrost,thaw,underground cold storage,climate change	25	News & Politics	PT4M47S	287	2d	hd	False	https://i.ytimg.com/vi/JoIG08fDV5k/maxresdefault.jpg	1.0	63326	1110.0	44.0	0	319.0	climate crisis	False	0
207	207	207	207	207	246	9	UC1raaXFgsFBSFR8qNgchF2g	GeoDiode	kw6DCp9xvWw	2018-03-12T19:03:56Z	2018-03-12 19:03:56	Tropical Rainforest - Secrets of World Climate #1	THIS VIDEO IS THE OLD VERSION - A NEWLY REVISED AND ENHANCED VERSION CAN BE FOUND HERE: https://youtu.be/wq0asIXcW7w The tropical rainforest. When we hear this, maybe we think of steamy jungles of Indonesia and Malaysia, the Amazon, Borneo, Java, Bali, the Congo of Central Africa. See this part of the planet like you've never seen it before, in an original new earth documentary, exploring the geography of our planet's equatorial zone. I'll explain how it is that this region experiences huge amounts of rain all year round, the biodiversity that results from the combination of all this rain in this tropical heat, and the countries and cities that lie within its influence. The first episode in a geography series showcasing our beautiful planet, themed by all its major climate zones, here we show this part of the world in its full beauty, and uncover the secrets of why it is that way. Countries featured in this climate zone are: Costa Rica, The Dominican Republic, Puerto Rico, Colombia, Ecuador, Venezuela, Brazil, Peru, Bolivia, Congo, Uganda, New Guinea, Fiji, French Polynesia, the Solomon Islands, Malaysia, Indonesia and The Philippines. Cities featured in this climatic region are: Singapore, Kuala Lumpur, Hilo and Iquitos. Please support the development of this channel by remembering to Like, Share and Subscribe. You can also support us by becoming a monthly sponsor with Patreon for as little as $1/month: http://patreon.com/geodiode Narrated, Written and Produced by B.J.Ranson Our main interaction page for feedback and commercial inquiries is currently via Facebook: http://www.facebook.com/geodiode/	climate change,climate zones,climates,climates around the world,world climate,world climate zones,world climate types,earth climate,earth documentary,tropical,rainforest,tropical rainforest,rain forest,cities around the world,geography documentary,climate documentary,climate zones of the earth,climate zones of the world,list of climate zones,climate patterns,climate,climatic classification,the earth,major climatic regions,upsc,ias exam	27	Education	PT7M50S	470	2d	hd	True	https://i.ytimg.com/vi/kw6DCp9xvWw/maxresdefault.jpg	1.0	192668	2481.0	122.0	0	318.0	climate change rainforest	False	0
208	208	208	208	208	245	401	UCn4sPeUomNGIr26bElVdDYg	NowThis News	CGXkcf1Nv_0	2020-02-27T00:00:01Z	2020-02-27 00:00:01	Julia Louis-Dreyfus and Scientist George Woodwell on Climate Crisis | NowThis	Julia Louis-Dreyfus sat down with this scientist to find out how much time we have left to address the climate crisis. Spoiler: Very little. » Subscribe to NowThis: http://go.nowth.is/News_Subscribe » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/KnowThis In US news and current events today, Julia Louis-Dreyfus (SNL, Seinfeld, Veep, Downhill) sat down with climate change expert and scientist George Woodwell to discuss global warming and the latest climate change news. When it comes to climate change, 2020 is a crucial year for action. This is not future news or something future to be concerned about, the climate crisis 2020 is now. The climate crisis is current events of national and international importance right now. #Science #Climate #JuliaLouisDreyfus #News #NowThis #NowThisNews Connect with NowThis » Like us on Facebook: http://go.nowth.is/News_Facebook » Tweet us on Twitter: http://go.nowth.is/News_Twitter » Follow us on Instagram: http://go.nowth.is/News_Instagram » Find us on Snapchat Discover: http://go.nowth.is/News_Snapchat NowThis is your premier news outlet providing you with all the videos you need to stay up to date on all the latest in trending news. From entertainment to politics, to viral videos and breaking news stories, we’re delivering all you need to know straight to your social feeds. We live where you live. http://www.youtube.com/nowthisnews @nowthisnews	NowThis,NowThisNews,Now This News,NowThis News,Now This Media,NowThis Media,Current Events,news,US news,current events today,Julia Louis-Dreyfus,George Woodwell,scientist,Climate,climate crisis,the climate crisis,Science,Future,Originals,climate change,global warming,climate change 2020,climate change news,Veep,Seinfeld,current events of national and international importance,climate crisis 2020,news or something future,julia louis-dreyfus snl,Downhill	25	News & Politics	PT8M29S	509	2d	hd	False	https://i.ytimg.com/vi/CGXkcf1Nv_0/maxresdefault.jpg	1.0	13584	743.0	62.0	0	312.0	climate crisis	False	0
209	209	209	209	209	244	1	UCoMdktPbSTixAyNGwb-UYkQ	Sky News	rWqgrFDIX6c	2019-08-07T15:09:14Z	2019-08-07 15:09:14	The threat to the Amazon rainforest l A New Climate	Sky News reports from Brazil where 'super farming' has meant massive deforestation and a threat to the indigenous people of the Amazon. The next episode in our New Climate series by Sky's Stuart Ramsay. The Brazilian government argues it has the right to farm and to exploit its own natural resources. SUBSCRIBE to our YouTube channel for more videos: http://www.youtube.com/skynews Follow us on Twitter: https://twitter.com/skynews Like us on Facebook: https://www.facebook.com/skynews Follow us on Instagram: https://www.instagram.com/skynews For more content go to http://news.sky.com and download our apps: Apple: https://itunes.apple.com/gb/app/sky-news/id316391924?mt=8 Android https://play.google.com/store/apps/details?id=com.bskyb.skynews.android&hl=en_GB	SKY,NEWS,AMAZON,BRAZIL,RAINFOREST,SCIENCE,CLIMATE,NEW,SKY NEWS,ENVIRONMENT,CLIMATE CHANGE,DEFORESTATION,TRIBES,INPE,SPACE RESEARCH,GOVERNMENT,LOBBYING,TREES	25	News & Politics	PT11M21S	681	2d	hd	False	https://i.ytimg.com/vi/rWqgrFDIX6c/maxresdefault.jpg	1.0	163437	1260.0	142.0	0	307.0	climate change rainforest	False	0
210	210	210	210	210	243	304	UCCjesKhjzjezpmdP6eYRz5w	Mashable Watercooler	rPqd20tdncg	2015-06-23T16:00:53Z	2015-06-23 16:00:53	Bill Nye Explains Climate Change with Emoji	Bill Nye the Science Guy is back to explain climate change using a language everyone can understand — emoji. It's climatology emojified! To learn more about GE's #EmojiScience, check out www.emojiscience.com And don't forget to subscribe to the Watercooler on Youtube: www.youtube.com/thewatercooler Produced by Annie Colbert and Armand Valdes Animations by Armand Valdes and Alisa Stern Hey. Hey, you. Yes, YOU! If you like what you see, please make sure to subscribe to our channel for more videos like this. https://www.youtube.com/thewatercooler Also, every time you leave a comment, a kitten happily purrs itself to sleep. Let us know what you like, or even love, in the comments below. We want to hear from you! Mashable is the leading independent news site for all things tech, social media, and internet culture. http://www.mashable.com	Mashable,The WaterCooler,Bill Nye (Organization Leader),Climate (Literature Subject),Global Warming (Film Subject),Politics (TV Genre),climate change,science,emoji,Energy,Change	23	Comedy	PT1M51S	111	2d	hd	True	https://i.ytimg.com/vi/rPqd20tdncg/maxresdefault.jpg	1.0	280144	1554.0	150.0	0	301.0	climate crisis	False	0
211	211	211	211	211	242	14	UCrC8mOqJQpoB7NuIMKIS6rQ	Study IQ education	ndeZSeH6rTk	2016-10-08T15:47:26Z	2016-10-08 15:47:26	Paris Agreement के बारे में जानिये - UNFCCC - COP 21- IAS/UPSC/PSC	"Click here https://bit.ly/2wJs0SV to Download our Android APP to have access to 1000's of #Smart_Courses covering length and breadth of almost all competitive exams in India. UPSC/CSE - This is our Flagship & Most Selling Course. This course covered Length & Breadth of UPSC vast syllabus and made by Elite & Very best faculties from all over India with StudyIQ Trust. #Download_StudyIQ_APP https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. SSC & Bank - This is our oldest Course, made by Founders of StudyIQ. 1000+ videos so far and new videos added every week. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. UPSC Optionals - We have covered almost all major UPSC Optionals. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. State Exams PSCs - Currently we have 18 States covered, More to come, Choose your state. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. Defense Exams - CDS, NDA, CAPF, SSB, AFCAT, Airforce. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. SSC JE Exams - Civil, Mechanical, Electrical, Electronics. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. RBI Grade B - Grade B is the most popular Job after IAS. This course made by well-experienced faculties of Study IQ. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. NTA NET - Start your preparation for UGC(NTA) NET prestigious exam. We have courses for both Paper 1 & 2. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. UPSC Prelim Test Series 2020 - Our flagship test series for UPSC Prelims. More than 55-60% Success rate in 2018-19. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. DMRC Exams - Courses for Delhi Metro Technical & Non-Technical Exams. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. Insurance Exams - LIC, NICL, and other insurance exams. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. Law Exams - Find courses for Undergraduate and Judiciary Exams. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. Railway Jobs - More than 1.5 Lac jobs to come this year. Start your preparation with us for Tech or Non-Tech posts. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. Teaching Jobs - CTET, DSSSB. Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. NABARD Grade A - Download the app https://bit.ly/2wJs0SV to watch Demo Videos, Course Content, Authors, Etc. Have a doubt? Click here http://bit.ly/2qWhdOI to start instant Chat with our Sale team or you can call 95-8004-8004 Download POKET NEWS app - http://bit.ly/2J3IxV3 STUDYIQ on Instagram - http://bit.ly/2K0uXEH STUDYIQ [OFFICIAL] Telegram - https://t.me/Studyiqeducation UPSCIQ Magazine (For Serious UPSC Aspirants) - http://bit.ly/2DH1ZWq UPSC Mains Answer Writing Practice - http://bit.ly/2IB9LTo Bank IQ Magazine - http://bit.ly/2QxyNmJ Daily Current Affairs - http://bit.ly/2t68FG1 Download All Videos PDFs - https://goo.gl/X8UMwF Monthly Current Affairs - http://bit.ly/2GtcCuP Topic Wise Current Affairs - http://bit.ly/2VHxiZw Free PDFs - https://goo.gl/cJufZc Free Quiz - https://goo.gl/wCxZsy Free Video Courses - https://goo.gl/jtMKP9"" Follow us on Facebook - https://goo.gl/iAhPDJ Telegram - https://t.me/Studyiqeducation The Hindu Editorial Analysis - https://goo.gl/vmvHjG Current Affairs by Dr Gaurav Garg - https://goo.gl/bqfkXe UPSC/IAS Burning Issues analysis- https://goo.gl/2NG7vP World History for UPSC - https://goo.gl/J7DLXv Indian History - https://goo.gl/kVwB79 UPSC/IAS past papers questions - https://goo.gl/F5gyWH SSC CGL + IBPS Quantitative tricks - https://goo.gl/C6d9n8 English Vocabulary - https://goo.gl/G9e04H Reasoning tricks for Bank PO + SSC CGL- https://goo.gl/a68WRN Error spotting / Sentence correction https://goo.gl/6RbdjC Static GK complete- https://goo.gl/kB0uAo Complete GK + Current Affairs for all exams- https://goo.gl/MKEoLy World History - UPSC / IAS - https://goo.gl/kwU9jC Learn English for SSC CGL, Bank PO https://goo.gl/MoL2it Science and Technology for UPSC/IAS - https://goo.gl/Jm4h8j Philosophy for UPSC/IAS - https://goo.gl/FH9p3n Yojana Magazine analysis -https://goo.gl/8oK1gy History for SSC CGL + Railways NTPC - https://goo.gl/7939eV"	online coaching,psc,the paris agreement,appsc,paris agreement ratification,SSC,ratify paris agreement,upsc,IAS,Paris Agreement on Climate Change,United Nations Framework Convention on Climate Change,cop 21,cop,UPSC,unfccc,Paris agreement,ias	27	Education	PT19M14S	1154	2d	hd	False	https://i.ytimg.com/vi/ndeZSeH6rTk/maxresdefault.jpg	1.0	234329	6202.0	228.0	0	296.0	paris agreement	False	0
212	212	212	212	212	241	467	UCt5je281HmViqeF1m2TqruA	WVTCH HD	k3HAtuev0co	2020-01-27T17:12:17Z	2020-01-27 17:12:17	The Race is On - Climate Change Documentary 2020 ᴴᴰ	Description below ↓ | If you like the content please; LIKE, SUBSCRIBE or leave COMMENTS and remarks regarding the channel. Thanks. High quality videos from WVTCH ᴴᴰ Climate change 2020, climate change short film, climate, climate zones, climate changes, climate crisis, climate change national geographic youtube, climate change speech, climate change news, climate change the facts. CONTENT: Temperature Will Rise: Climate models predict that Earth’s global average temperate will rise in the future. For the next two decades warming of about 0.2° Celsius is projected. If we continue to emit as many, or more, greenhouse gases, this will cause more warming during the 21st Century than we saw in the 20th Century. During the 21st Century, various computer models predict that Earth’s average temperature will rise between 1.8° and 4.0° Celsius (3.2° and 7.2° F). The amount of predicted warming differs depending on the model emissions scenario (how much greenhouse gas emissions it assumes for the future). The amount of predicted warming also differs between different climate models. Climate change is predicted to impact regions differently. For example, temperature increases are expected to be greater on land than over oceans and greater at high latitudes than in the tropics and mid-latitudes. Changing Precipitation: Warmer average global temperature will cause a higher rate of evaporation, causing the water cycle to “speed up”. More water vapor in the atmosphere will lead to more precipitation. According to models, global average precipitation will most likely increase by about 3-5% with a minimum increase of at least 1% and a maximum increase of about 8%. Yet, changes in precipitation will not be evenly distributed. Some locations will get more snow, others will see less rain. Some places will have wetter winters and drier summers. Melting Snow and Ice: As the climate warms, snow and ice melt. The amount of summer melting of glaciers, ice sheets, and other snow and ice on land are predicted to be greater than the amount of winter precipitation. The amount of sea ice (frozen seawater) floating in the ocean in the Arctic and Antarctic is expected to decrease over the 21st Century too, although there is some uncertainty as to the amount of melt. Rising Sea Level: A warmer climate causes sea level to rise via two mechanisms: (1) melting glaciers and ice sheets (ice on land) add water to the oceans, raising sea level, and (2) ocean water expands as it warms, increasing its volume and thus also raising sea level. During the 20th Century, sea level rose about 10 to 20 cm (4 to 8 inches). Thermal expansion and melting ice each contributed about half of the rise, though there is some uncertainty in the exact magnitude of the contribution from each source. By the year 2100, models predict sea level will rise between about 20 and 50 cm (8 to 20 inches) above late 20th Century levels. Thermal expansion of sea water is predicted to account for about 75% of future sea level rise according to most models. Acidic Ocean Water: Earth's oceans are predicted to act as a buffer against climate change by taking up some of the excess heat and carbon dioxide from the atmosphere. This is good news in the short run, but more problematic in the long run. Carbon dioxide combined with seawater forms weak carbonic acid. Scientists believe this process has reduced the pH of the oceans by about 0.1 pH since pre-industrial times. Further acidification of 0.14 to 0.35 pH is expected by the year 2100. More acidic ocean water may cause problems for marine organisms. Impacts on Ocean Currents: Large-scale ocean currents called thermohaline circulation, driven by differences in salinity and temperature, may also be disrupted as climate warms. Changes in precipitation patterns and the influx of fresh water into the oceans from melting ice can alter salinity. Changing salinity, along with rising water temperature, may disrupt the currents. In an extreme case, thermohaline circulation could be disrupted or even shut down in some parts of the ocean, which could have large effects on climate. Share the video: https://youtu.be/k3HAtuev0co We try to make viewers happy and are welcoming them to LIKE, SUBSCRIBE or leave COMMENTS and remarks regarding the channel. If any of you have some suggestion for any type of videos you would like to see please let us know in the comments below or you can write to us directly if any issues occur. For following videos check out our channel with many more quality videos at demand. Videos provided on this website are for personal, non-commercial use WVTCH ᴴᴰ. If you would like a video to be edited or erased please contact us. e-mail: trailervidhome@gmail.com #climate #climatechange #future	climate control,climate change,green house effect,world climate soulution,climate in the future,climate containment,climate 2020,climate change codumentary,educational documentary,informative documentary,carbon levels rising,sea levels rising,future temperature rising,climate results,climate change 2020,climate change short film,climate,climate zones,climate changes,climate crisis,climate change national geographic youtube,climate change speech	22	People & Blogs	PT39M50S	2390	2d	hd	False	https://i.ytimg.com/vi/k3HAtuev0co/maxresdefault.jpg		67918	895.0	59.0	0	291.0	climate crisis	False	0
213	213	213	213	213	240	261	UCn4sPeUomNGIr26bElVdDYg	NowThis News	eaFV3I240AY	2020-12-11T13:59:51Z	2020-12-11 13:59:51	Greta Thunberg on Understanding the Climate Crisis Gravity | NowThis	‘We cannot solve a crisis without treating it as a crisis’ — Greta Thunberg says raising awareness will be more powerful moving forward than political action and ‘empty words.’ » Subscribe to NowThis: http://go.nowth.is/News_Subscribe » Sign up for our newsletter KnowThis to get the biggest stories of the day delivered straight to your inbox: https://go.nowth.is/KnowThis For more stories on the climate crisis and world news, subscribe to NowThis News. #GretaThunberg #ClimateCrisis #ClimateChange #News #NowThis #NowThisNews Connect with NowThis » Like us on Facebook: http://go.nowth.is/News_Facebook » Tweet us on Twitter: http://go.nowth.is/News_Twitter » Follow us on Instagram: http://go.nowth.is/News_Instagram » Find us on Snapchat Discover: http://go.nowth.is/News_Snapchat NowThis is your premier news outlet providing you with all the videos you need to stay up to date on all the latest in trending news. From entertainment to politics, to viral videos and breaking news stories, we’re delivering all you need to know straight to your social feeds. We live where you live. http://www.youtube.com/nowthisnews @nowthisnews	NowThis,NowThisNews,Now This News,NowThis News,Now This Media,NowThis Media,Current Events,news,US news,current events today,climate change,greta thunberg,climate change 2020,climate change news,climate crisis,climate action,greta thunberg climate,global warming,greta thunberg interview,world leaders,climate emergency,climate strike,climate change news 2020,environmental issues,environmental news,greta thunberg climate change video	25	News & Politics	PT3M5S	185	2d	hd	False	https://i.ytimg.com/vi/eaFV3I240AY/maxresdefault.jpg	1.0	13995	1098.0	222.0	0	288.0	climate crisis	False	0
214	214	214	214	214	239	343	UC5MOW8BO3dH38Fo3Rau17KQ	The Royal Society	n4e5UPu1co0	2014-12-11T00:00:02Z	2014-12-11 00:00:02	Climate change in 60 seconds	Climate science explained in 60 seconds by the Royal Society and the US National Academy of Sciences. During the last 200 years, human activities such as the burning of fossil fuels have increased concentrations of CO2 in the atmosphere by 40%. If unchecked, continuing emissions will warm up the planet by 2.6°C to 4.8°C by the end of this century. This would have serious implications for human societies and the natural world. This 60-second animation from the world's two leading science academies brings you the science behind climate change. Get the full document, 'Climate Change: Evidence & Causes', and a quick guide with frequently asked questions about climate science on our website: https://royalsociety.org/policy/projects/climate-evidence-causes/ On Tuesday 21 July 2015, the Royal Society was one of 24 of the UK’s Professional and Learned Societies that endorsed this communiqué on climate change: https://royalsociety.org/policy/publications/2015/climate-communique/	Royal Society (Membership Organization),US National Academy of Sciences,Climate Change (Website Category),climate science,Climate (Literature Subject),science,Intro,Seconds,climate guide,quick guide,Energy,Fossil Fuel (Industry),sun,earth,global warming,Current Sea Level Rise (Website Category),Arctic ice,Carbon Dioxide (Chemical Compound),emissions,planet,animation,Warming,Global,atmosphere,weather,FAQ,Climate Change: Evidence & Causes,change,The Royal Society	28	Science & Technology	PT1M40S	100	2d	hd	True	https://i.ytimg.com/vi/n4e5UPu1co0/maxresdefault.jpg		321907	1102.0	119.0	0	282.0	climate crisis	False	0
215	215	215	215	215	238	410	UCTqEu1wZDBju2tHkNP1dwzQ	Jack Harries	61hsoU0AIK4	2019-03-09T18:02:14Z	2019-03-09 18:02:14	On The Front Lines - Climate Change	Climate change threatens us all. Even though, right now the terrible irony is that it's affecting those who have done the least to cause it. In this talk from Vevolution festival 2018, I share three trips that have informed my views on our changing climate and what we as individuals can do about it. If you want to take action join a Youth Climate strike, or Extinction Rebellion group near you. Note: All of the travel discussed in this video was offset using a carbon offsetting scheme at www.myclimate.org.		24	Entertainment	PT16M12S	972	2d	hd	False	https://i.ytimg.com/vi/61hsoU0AIK4/maxresdefault.jpg	1.0	86444	7194.0	87.0	0	276.0	climate crisis	False	0
216	216	216	216	216	237	199	UCRRr_xrOm66qaigIbwFLvbQ	Simon Clark	KkmNUK-kwmM	2021-01-21T10:51:47Z	2021-01-21 10:51:47	Climate Change meme review	Time to put that PhD to good use. See me create my own memes, and support educational video for less than $1 a month at https://www.curiositystream.com/simonclark! Act before the 31st of January to snag that sweet 41% off! In this video I put my PhD in atmospheric physics to good use and conduct a meme review (meme peer review?) of climate change and global warming memes. Some of these slew me, some of them just made me very sad. Want to see more like this? Let me know in the comments! Links: (1) https://www.linkedin.com/pulse/what-reduces-our-personal-co2-footprint-we-have-clue-frank-bilstein/ (2) https://b8f65cb373b1b7b15feb-c70d8ead6ced550b4d987d7c03fcdd1d.ssl.cf3.rackcdn.com/cms/reports/documents/000/002/327/original/Carbon-Majors-Report-2017.pdf?1499691240 (3) https://www.pnas.org/content/115/43/10953 You can support the channel by donating at http://www.patreon.com/simonoxfphys Check out my website! https://www.simonoxfphys.com/ ---------- II ---------- My twitter - http://www.twitter.com/simonoxfphys My facebook - http://www.facebook.com/youtubesimon My insta - http://www.instagram.com/simonoxfphys My goodreads - http://www.goodreads.com/simonoxfphys ---------- II ---------- Music by Epidemic Sound: http://epidemicsound.com Huge thanks to my supporters on Patreon: Stormchaser007 , Daan Sneep, Felix Freiberger, Robert Connell, Josh McMillan, Jaime Stark, Kolbrandr, , Sebastain Graf, Dan Nelson, Shane O'Brien, Fujia Li, Harry Eakins, Will Tolley, Nafi Iftekhar, Andrew Young, Cody VanZandt, Jesper Koed, Jovana, hennersfl, Federico Ameijenda, Jon Sjöberg, Jack Troup, Austin Frazee, SexyCaveman , James Munro, Chrismarie , Oskar Hellström, Sean Richards, Kedar , Omar Miranda, Alastair Fortune, bitreign33 , Mat Allen, Anne Smith, Colin J. Brown, Princess Andromeda, Leighton Mackenzie, BenDent , Charles Bray, Andy Hartley, Lachlan Woods, Tim Boxall, Dan Hanvey, Simon Donkers, Kodzo , James Bridges, Liam , Andrea De Mezzo, Wendover Productions, Kendra Johnson.	meme review,global warming,climate change,peer review,simon clark,drsimonclark,dr simon clark,simonoxphys	28	Science & Technology	PT13M47S	827	2d	hd	False	https://i.ytimg.com/vi/KkmNUK-kwmM/maxresdefault.jpg	1.0	27583	2829.0	55.0	0	275.0	climate crisis	False	0
217	217	217	217	217	235	10	UCWQ9ZFFhEqUZ0r1IspnBm6Q	TDC	3tnDjCA4peY	2015-12-14T20:36:32Z	2015-12-14 20:36:32	What Is The Paris Climate Change Agreement?	"Explaining what the historic Paris Climate Change deal does and what it means for the world. Subscribe to TDC for more videos like this: shorturl.at/ajJNT More information on the Climate Deal: shorturl.at/ckzS7 Music featured in this video: ""Ambitions"" by Glimpse https://soundcloud.com/glimpse_offici... ""Voyeur"" by Jingle Punks, YT Audio Library ""Particles Unfolding"" by Glimpse https://soundcloud.com/glimpse_offici... Our Facebook page: http://www.facebook.com/thedailyconve... Twitter: http://www.twitter.com/thedailyconvo Google+ https://plus.google.com/1001349258045... Script: The Paris climate deal has a lot of people cheering, with world leaders like President Obama painting it as a historic moment…[show short clip from his speech], but what exactly does this agreement do and what does it mean for the world? The major achievement is that for the first time ever virtually all nations committed to reducing their carbon emissions “as soon as possible” and to do their best to keep global warming “to well below two degrees celsius.” If the world can keep temperature rise below two degrees we’ll have a good shot at avoiding the worst. And seeing as though the 1 degree celsius warming that has already occurred has caused us to begin suffering from noticeably more severe weather, this agreement is long overdue. The problem is that it’s not legally binding: it doesn’t create rigid timelines for countries to meet their pledges, pledges that vary wildly from country to country--especially for the BRIC nations that are still developing and are understandably wary of sacrificing their own economic growth for the greater planetary good. That’s why pledges initially made in this deal aren’t anywhere near enough to meet the 2 degree goal. But getting every country to commit to at least some kind of carbon reduction represents huge progress. Wealthier nations, basically the US and Europe, will also contribute significant amounts of money toward helping poorer countries develop clean power systems and reduce deforestation, which is the second largest contributor to climate change after the burning of fossil fuels. The agreement also establishes a transparent method for measuring and assessing how well each country is meeting its targets. And Nations have committed to coming back every five years with new targets that should get increasingly more ambitious as the pace of technological development continues to advance. So even though the Paris agreement didn’t do nearly enough to make sure the problem will be solved once and for all, the bottom line is that, by acting with one unified voice, the governments of the world finally sent a clear message: that the days of burning fossil fuels will quickly be coming to an end. This is what President Obama alluded to when he said: “this agreement sends a powerful signal that the world is firmly committed to a low-carbon future. And that has the potential to unleash investment and innovation in clean energy at a scale we have never seen before.” Companies like Shell, Exxon and BP, and countries like Russia, Saudi Arabia and its Persian Gulf neighbors are going to have to rapidly shift their revenue models toward clean energy, or risk being left behind. Although America was a leader in achieving this result, our work is just beginning. We’ve got to continue to defeat the fossil fuel industry’s attempts to undercut efforts to fight climate change here at home. And the most obvious battle will take place on November 8, 2016, when we can elect a congress and a President who will take the torch from President Obama and continue the clean energy transformation of the world’s largest economy. So that’s what the Paris Climate Agreement is all about--it’s up to us to decide whether it will indeed represent a moment of incredible progress for mankind. Thanks for watching. Subscribe to this channel to get more videos like this. For TDC, I’m Bryce Plank."	Paris,Climate Change,news,explained,Energy,Global,Warming,Power,Solar,Solar Energy (Industry),Free,Green,Wind,Electric,Wind Power (Industry),Obama,President Obama,politics,international relations,foreign policy,Barack Obama (US President),hillary clinton,bernie sanders,Clinton,documentary,best,TDC,Election,europe,germany,canada,UK,United States,Russia,China,America,India,environment,clean energy,future,john kerry,congress,speech,France,donald trump,electricity	25	News & Politics	PT3M5S	185	2d	hd	True	https://i.ytimg.com/vi/3tnDjCA4peY/maxresdefault.jpg	1.0	133013	1183.0	220.0	0	272.0	paris agreement	False	0
218	218	218	218	218	236	409	UC8p1vwvWtl6T73JiExfWs1g	CBS News	1EcEiA_YwlM	2020-10-16T17:09:03Z	2020-10-16 17:09:03	Senator Kamala Harris questions Amy Coney Barrett on climate change	"During Senate confirmation hearings on Wednesday, Senator Kamala Harris asked Supreme Court nominee Amy Coney Barrett about her views on climate change. Barrett called it ""very contentious matter of public debate."" Watch their exchange."	cbsn,CBS News,Amy Coney Barrett,Climate Change,Supreme Court of the United States,kamala harris,United States Senate,confirmation hearings	25	News & Politics	PT3M29S	209	2d	hd	False	https://i.ytimg.com/vi/1EcEiA_YwlM/maxresdefault.jpg	1.0	27492	262.0	146.0	0	272.0	climate crisis	False	0
219	219	219	219	219	234	436	UCoMdktPbSTixAyNGwb-UYkQ	Sky News	vQ3Ux8Y9Pko	2019-12-21T20:11:20Z	2019-12-21 20:11:20	Does Australia's government take climate change seriously? | A New Climate	"Australia's prime minister, Scott Morrison, has arrived back in the country as bushfires continue to rage, creating ""catastrophic"" conditions. After apologising for being on holiday in Hawaii while large areas of New South Wales burned, he was due to visit the fire service's HQ on Sunday. As the blazes spread across almost 100,000 acres, Deputy Prime Minister Michael McCormack admitted there ""absolutely"" needed to be more action on climate change. SUBSCRIBE to our YouTube channel for more videos: http://www.youtube.com/skynews Follow us on Twitter: https://twitter.com/skynews Like us on Facebook: https://www.facebook.com/skynews Follow us on Instagram: https://www.instagram.com/skynews For more content go to http://news.sky.com and download our apps: Apple: https://itunes.apple.com/gb/app/sky-news/id316391924?mt=8 Android https://play.google.com/store/apps/details?id=com.bskyb.skynews.android&hl=en_GB Sky News videos are now available in Spanish here/Los video de Sky News están disponibles en español aquí: https://www.youtube.com/skynewsespanols."	BUSHFIRES,WILDFIRES,NEW SOUTH WALES,EMERGENCY,WORLD,NEWS,SKY NEWS,WORLD NEWS,FIRE,FIREFIGHTERS,AUSTRALIA,RECORD,TEMPERATURES,HEAT,CRISIS,QUEENSLAND,VICTORIA,BLAZE,SOUTH AUSTRALIA,WESTERN AUSTRALIA,PARLIAMENT,CLIMATE CHANGE,CLIMATE	25	News & Politics	PT2M47S	167	2d	hd	False	https://i.ytimg.com/vi/vQ3Ux8Y9Pko/maxresdefault.jpg	1.0	29466	372.0	137.0	0	270.0	climate crisis	False	0
